,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,81.3,7392.69527361296,6454.40036717242,8025.24064171403,7942.00950736437,9663.05998901603,9490.49660224841,10822.8602652411,7131.34856882218,10256.3104212041,10928.8580445153,11469.4398308525,5902.27180871636,7776.95893180659,7628.92887852142,7045.7138719254,8117.54281320746,8838.1969770702,9352.09178202652,9872.25931641274,10225.1601118899,11078.9631739891,11400.67294199,10412.9172555621,6459.8273488463,11029.5344404017,11341.1146781529,9384.1679329667,10438.9751988907,11250.5432853479,11463.7003567988,12006.6074908729,12366.7417364773,12474.6243873229,11782.8902753367,8381.2473076421,10944.3414219598,8791.36022708762,10533.1654596419,9509.87463994844,11803.6379386998,13484.0517886486,11408.7539732004,11731.8613792399,11505.0423308708,9223.5312095006,9270.0020459588,8592.28107525724,10640.1372731232,8286.57345031077,10655.417381491,9597.92232255151,11420.900710104,9599.06884006742,7408.00026739778,7779.22151406106,6674.24348430561,6567.09276098046,7222.76816287434,6739.83905658262,7339.99740304316,6751.56913701417,7259.04640820568,7226.52817455103,8393.81776102563,10726.1785829505,12328.9091890601,10417.1324108496,10938.9299875104,10629.8718445372,10313.6504901341,11203.4435930438,11418.506403974,11574.0423060713,11033.8116709052,12061.4098355464,11790.003136334,8225.61079896445,8990.73038740998,9911.2185520672,10318.4195908356,10126.6059469182,10874.4309863154,10507.2249889761,10963.9164044904
,81.4,6830.96278006818,6080.78837583969,7565.60370125041,7574.64732028538,9258.91843149608,9154.08744157262,10482.807213661,6967.26466990817,9980.06579251294,10637.0602578407,11175.6017563164,5729.8860296489,7187.58884755971,7145.90520833461,6707.1866456837,7771.88751557064,8514.72931071369,9050.225619105,9582.63859765716,9951.87734682483,10784.1657720158,11094.8302308832,10145.8545788129,5989.40696838948,10687.6288537112,11051.0379801594,9128.13299890357,10110.0728498318,10941.5388026056,11206.0113169657,11731.1197268372,12074.6124373787,12157.4910330996,11472.958016321,8177.35293400701,10668.5480259691,8567.30477579693,10243.9277363436,9260.91526727414,11526.7760701619,13146.5218459022,11128.3479109882,11437.1676375957,11216.2133511594,8864.99908199081,8879.59057331067,8258.48464575493,10280.1936639788,7913.37649349949,10334.8816457531,9251.84543920691,11096.4968457122,9072.27246615336,6919.942787451,7441.81975539924,6286.59942479228,6294.70315949728,6843.94471004432,6384.47721847996,6959.08618560445,6320.56731816717,6893.75800581195,6657.70913128184,7828.86860923386,10407.7821595592,11985.8011959019,10136.3985950138,10623.1060856011,10336.3561750981,10056.3817396212,10910.6170010029,11119.9278307097,11274.7165146007,10751.7579728373,11709.6892412123,11488.8293911485,8014.90115773832,8727.06966095205,9647.22189535214,10061.416645058,9873.53204801092,10591.0557001195,10249.6402604162,10695.1165173298
,81.5,6299.52062272367,5730.3693375127,7123.12268970155,7214.90975778749,8857.90369032617,8815.79532516097,10131.5414066754,6789.51091455486,9680.98277318189,10314.364648962,10846.8165086309,5553.32437017006,6630.45735672599,6688.13033060236,6381.29410451831,7432.77107708539,8191.71080227246,8742.69839363,9280.57518775709,9659.78270241606,10458.5180589966,10755.0949772168,9849.14729842143,5550.34227965967,10317.7081913305,10729.551491242,8851.7545280581,9761.0990449193,10599.2746809308,10916.73523242,11422.3021483108,11745.3410847958,11801.5462434616,11125.7644030554,7956.18206291587,10361.0250208641,8322.53119755182,9924.82724688981,8988.94173723577,11215.9020382395,12766.9207092417,10813.5783726307,11105.8185360128,10892.6202847566,8494.66519000335,8479.88133513333,7915.65134882919,9897.4306113136,7536.12144590407,9993.01842983105,8893.65427298461,10745.7766027238,8546.26661149546,6461.11110356912,7108.13651351717,5919.73088369283,6029.35261114549,6478.74518656565,6045.09616297152,6594.96619883149,5919.90934182416,6543.40891632558,6131.97104263114,7273.67228918609,10050.7852083275,11600.9287691906,9820.44088952858,10271.0637206367,10008.1790016126,9768.43967282145,10582.3244029543,10785.3252222794,10938.7514567819,10436.0557733001,11315.5837676265,11150.5337366869,7780.59992029725,8432.43151014336,9350.54434272193,9773.85175290802,9590.41455581508,10273.9965556251,9962.22766018647,10394.1310671834
,81.6,5815.13645937487,5409.33284146805,6704.1639449109,6865.25991424801,8459.07812106931,8472.33807934628,9763.61022136114,6599.24382158108,9355.64087122132,9958.50289532215,10481.8638264208,5368.44034453744,6121.68744376033,6264.26919979471,6070.57708137522,7100.75636988543,7867.03929411952,8425.55627403569,8962.32940679983,9344.83831879219,10101.0659114615,10380.7017277558,9522.10669585496,5158.17106759623,9919.75550966036,10375.1466649607,8553.61174294607,9390.76018498846,10221.2180309916,10592.5069062298,11076.7303635432,11377.1946433773,11405.6624928225,10741.2404736671,7715.0737288081,10019.1025692003,8054.03099250835,9573.09865259656,8690.33803378608,10868.838753449,12343.4139265494,10462.7561537551,10736.7317312667,10533.4068018463,8116.7622836248,8074.98936654985,7566.04195509884,9491.0236349349,7159.31612964298,9628.79327701903,8525.13722147253,10367.4104286468,8029.33042334314,6038.15225869274,6777.59906898224,5576.40474701013,5769.21161581819,6127.6171791154,5722.40115189591,6250.18448540626,5558.08240966905,6209.94417585817,5658.59967660183,6741.89021665498,9657.3811455821,11172.9596483674,9469.575761483,9882.82351716967,9645.34434877761,9450.48545107732,10219.213092061,10415.9678300739,10567.0121653572,10086.9188899214,10880.0749966808,10773.8022074745,7521.26274087537,8108.16613503417,9021.05122110406,9456.2804832513,9277.82026169047,9924.97004136605,9642.53517792415,10059.3458782103
,81.7,5383.25676747293,5117.72572943384,6308.58916475873,6524.9113994006,8059.1462075773,8120.20353659876,9376.66273535894,6398.35186721573,9002.37371046645,9570.27794112462,10083.5506424424,5173.67588072058,5666.76704659407,5876.52377376853,5773.69592392821,6773.85397410334,7537.25112130228,8096.16372166735,8624.78920263439,9004.16982430696,9711.57317724614,9972.93338229652,9167.15528636466,4814.73617872723,9494.01531888941,9986.00462894486,8232.64978032553,8997.33911528235,9807.60395221038,10233.0672832447,10693.4677539411,10969.7880006282,10969.8008763978,10320.4363374318,7451.20218370732,9641.70086692813,7760.17463380122,9188.50147218721,8363.48810686527,10485.1649841913,11876.4213422923,10076.8574291862,10331.8981837595,10139.674996664,7732.59992136945,7666.40948423213,7209.54893964191,9060.05094164986,6782.97860630965,9241.03854914792,8145.09327610675,9959.89741925577,7525.52822538994,5652.05679301606,6447.76315478187,5257.21089600728,5512.59268757151,5789.50142451566,5415.37556135736,5924.1133208044,5236.32050965018,5893.01901969784,5242.67124590627,6241.48604602854,9230.55184065457,10703.8010831685,9085.11422289124,9459.94562583067,9248.16174530924,9102.22406443603,9822.63898997648,10013.0439369053,10160.7755237794,9704.45190436251,10406.8932338268,10359.7819257725,7237.68502888271,7757.73350364557,8659.54387413414,9108.68211471016,8935.40197209825,9543.75784385645,9291.55972540462,9692.13521425763
,81.8,5010.4142653602,4856.26324384706,5937.60631457899,6193.75715526799,7657.06162776389,7757.7318834763,8967.38487925173,6188.98173181721,8619.68706834124,9147.07783442143,9649.34476846069,4967.85532570056,5272.45753779888,5526.77959269011,5490.64937105539,6451.19989531481,7201.01177428322,7752.72398827045,8266.13821003581,8636.46512996565,9290.08335143196,9529.53777924833,8781.336193382,4521.78690373316,9037.9209592896,9558.98986583364,7886.11779021687,8579.46109007641,9358.70037069589,9837.27568825201,10271.1404594091,10523.3300525065,10491.7503674705,9861.42986599571,7162.8008226386,9226.4084512668,7439.60823474524,8770.29730010718,8007.6206773095,10064.5007597968,11367.4669512592,9656.12163237099,9890.78776171148,9709.42305989595,7341.19212150878,7253.60492854566,6845.68104468291,8604.1508205662,6408.19968762935,8828.23785436656,7753.42215410846,9522.08945131623,7037.44074111358,5304.85273872897,6116.41731483199,4961.78254317087,5258.34471401251,5463.9465988503,5122.28606405762,5616.18669122656,4955.39455051727,5591.7677460815,4887.32791077373,5780.52372260117,8772.74787190059,10193.4168053809,8669.37343325809,9003.55545688286,8816.8926670722,8724.27639866856,9393.71847872609,9577.3916975211,9721.44093116792,9290.13069402911,9897.27102913952,9907.83309105326,6930.21694318763,7383.3845403107,8267.4603732087,8731.08981336255,8563.97451483148,9132.04675578497,8908.64813944872,9292.16013912487
,81.9,4695.84989108564,4624.08662080823,5590.05226563389,5871.741500723,7251.64511088604,7384.12354597537,8536.08707158659,5975.15306739259,8208.7841675694,8691.61577269184,9180.33706726768,4753.37316995805,4937.68280240122,5213.54687630386,5220.94741973116,6132.77726933819,6858.16567694863,7395.99128335153,7887.56216022692,8242.65436538985,8837.8478049517,9053.42278430985,8368.37476337024,4276.63346910144,8556.70686487241,9098.0523169387,7516.08804447983,8138.26412463013,8878.53311586692,9407.71088547908,9812.68469512071,10040.8602601982,9975.72011435132,9367.78988176372,6852.14386797584,8777.91380081334,7095.38046698592,8322.86742414302,7625.28442420254,9609.61239805823,10820.5012126514,9203.52482375744,9417.20308386694,9246.87485839748,6945.42129484197,6839.73826916659,6476.89219061997,8126.39507799143,6036.93326383751,8392.52358842557,7352.38109740869,9055.43488278522,6569.67895884835,4994.63804601855,5785.61687660566,4689.19316791316,5007.89203151993,5151.3058476845,4843.2141555849,5325.6490148063,4713.52182608427,5306.87375547939,4589.25732896271,5364.53577123783,8292.70332426347,9649.91166094816,8229.30518951453,8519.79663797855,8356.3485523415,8320.20116254042,8936.30955828537,9112.40603393819,9252.58948860628,8848.04448904276,9359.55772023909,9424.04143178634,6604.0076059057,6991.75154949802,7849.23842041688,8326.55262023496,8166.30428306867,8693.58262810593,8498.31526351061,8862.6286047587
,82,4439.11637277769,4421.18723080207,5267.12930150049,5559.14413011107,6843.88308114726,6999.74088329231,8084.28603255758,5761.87590091682,7773.49262454329,8209.88572162665,8682.98267981228,4534.71534762546,4662.4676910821,4938.15187734032,4965.64617839466,5819.33484775508,6509.85652925443,7027.43313278493,7491.33207380572,7825.27421347078,8361.01738200179,8551.54856336569,7934.53444570421,4078.41481715665,8055.08303434902,8606.60881958643,7125.51408161908,7677.15053276852,8371.1911494011,8946.70482892934,9320.12070435444,9526.11758680896,9426.32083552599,8845.91640682657,6522.56858799914,8300.50255598732,6731.64253603201,7852.0813071829,7221.17891931364,9124.10414919453,10239.4843306449,8724.01442706676,8916.34986516597,8757.10567704516,6547.88790191125,6428.19078679248,6106.69029459428,7632.55227028841,5673.20461535386,7938.33690355523,6946.3908987613,8565.42700513503,6126.94153741256,4721.87047328104,5459.08895356029,4440.91691583362,4764.09685794097,4855.4077388347,4580.45419537499,5055.23822219451,4510.50488916326,5040.88106393015,4345.98066842029,4998.51460006134,7799.81798044796,9082.01706000822,7772.74921597203,8016.53024823634,7873.09692245452,7895.45582387803,8457.24057744439,8625.7624576987,8760.70127047556,8384.19508685219,8802.07234182355,8914.46319113361,6264.30389908729,6590.6545080148,7411.29636405152,7901.00655510509,7748.24395533103,8234.58710106813,8064.81854868537,8409.01619422171
,82.1,4233.8826762996,4246.68291582324,4971.25177089142,5259.13813849879,6440.85001299462,6611.29190550139,7621.56337332909,5556.28038225086,7326.43137381531,7715.94614975144,8172.26491104036,4321.95379664736,4440.61790357145,4699.98679094997,4728.03965779296,5515.90697516266,6162.43050960032,6654.88697117731,7085.93197918773,7394.25666182688,7872.04264366487,8037.20827727361,7492.98852753989,3919.77696087088,7543.82172763646,8094.20593841464,6722.57928623774,7204.84301158686,7848.65079275238,8464.53623157187,8804.54667981482,8989.93807413569,8857.44020984491,8309.32472713891,6181.59482309886,7804.96467095559,6356.96795668269,7368.53820317015,6804.72421526372,8618.02918021528,9636.99056070941,8229.16941700229,8399.46902295188,8252.08997435826,6155.31361903103,6025.66614902166,5742.21978326588,7133.50689289006,5322.58546746966,7474.63351075885,6542.50324862065,8061.68549622614,5715.98515539826,4487.14142563888,5143.92005775638,4219.25825935385,4533.36012490767,4581.08580633652,4338.12782211533,4808.00968278057,4343.32996212649,4797.64789590026,4152.30888417668,4685.04739001311,7306.48773535315,8502.80258734104,7310.91479510853,7504.7854352693,7377.96947293084,7458.51169644708,7966.56134377298,8127.52559286502,8255.66917827128,7907.53606930396,8237.52071448372,8389.59749836567,5920.52057559274,6190.60436890474,6963.22077642295,7463.55766218968,7318.04886459834,7763.83080137281,7617.58784548168,7940.52575764745
,82.2,4074.01223329785,4099.91791816848,4704.4527752394,4974.99855661596,6047.96201984304,6224.30999403993,7153.85695036828,5362.72631647578,6872.23748124223,7214.36519794603,7648.95435947778,4121.20331603193,4266.37963274135,4497.85064151835,4510.77571341356,5226.7603420296,5821.06872189504,6283.38882991143,6677.15249764053,6955.54757178376,7375.70955101692,7515.45114151727,7047.05761121044,3795.63183350229,7030.45965645928,7569.75463304136,6315.12631876567,6729.96245469158,7319.4173593068,7967.58425661995,8271.98896109399,8438.31782502878,8274.26845903255,7762.24943279466,5835.76765463767,7298.62434990703,5978.26605913113,6880.80846271995,6383.83604220719,8098.84606577751,9021.13628382997,7725.82900748087,7872.07556556215,7736.3213995948,5771.26233849377,5636.30448796077,5388.73314621187,6637.66574822486,4991.26057358797,7009.0915076483,6147.53868387659,7552.63969565437,5340.96552220703,4289.03216034954,4844.29701320214,4024.67303554028,4319.90900829347,4331.92942828963,4119.76391748517,4587.0029101457,4209.0794852584,4579.38718777071,4001.36205293441,4424.38309657317,6817.8054672048,7916.51946458918,6849.60458149729,6990.98569918428,6878.32536496461,7016.25031978692,7472.10700787746,7624.62843127145,7744.45378356674,7424.95964200272,7668.36938183482,7851.16998338912,5577.26987294842,5797.11822385276,6511.92221054397,7020.40036611481,6883.59327566704,7289.53138830254,7162.43788199658,7462.74634954034
,82.3,3952.01314709087,3980.22333723094,4469.07710293308,4711.38589663481,5672.25283110254,5846.21651402461,6690.3889104433,5186.6344191372,6422.80142929559,6719.71268668975,7128.70270921469,3939.95605067589,4131.66641040308,4330.82839332992,4317.05718099474,4957.25941033196,5492.24550353126,5920.31803510474,6273.95024362785,6518.90532187335,6884.44418918529,7001.45640381954,6611.56272495295,3700.76994427459,6527.1602318431,7045.60719066849,5912.44304035154,6261.62481516117,6794.07407215016,7464.8903542847,7732.3238940238,7881.03840796015,7691.32894815662,7219.85474052366,5492.90600306906,6792.93594193932,5604.63811541366,6399.00764450752,5967.30017564371,7575.49566921764,8401.3446784721,7223.74180867798,7345.92996746313,7223.2808706768,5403.59389805737,5267.64107970958,5053.74586637422,6154.8960825551,4684.43976961113,6550.55562357341,5768.80915751165,7047.44253610396,5007.13641063213,4126.37330109961,4567.62463742931,3858.7626032101,4128.24563359292,4111.74723475158,3928.74946241527,4394.20628621497,4104.37360871468,4389.16044294094,3886.06933546054,4213.76852402204,6347.03751303868,7337.822060077,6400.53809516319,6485.81746027376,6384.26899149149,6576.67988070382,6982.68572942136,7126.28762488216,7235.66615121216,6946.04126137388,7109.10993166596,7312.6395158712,5244.2549848333,5419.79145995165,6065.54177285078,6579.40302794635,6452.25768669586,6819.60815883884,6707.84855994269,6985.36573132476
,82.4,3860.48491348025,3884.75706600924,4266.69016015818,4470.97127390255,5319.2322465605,5483.0160367427,6239.29433023082,5030.83937576581,5987.58159583037,6242.92332126474,6623.12878274609,3783.33326821139,4030.06290329422,4196.98222658143,4148.00787449161,4710.83719649285,5182.21152835633,5572.16224206829,5883.16325075203,6092.97549411306,6409.46617246511,6506.20345810299,6196.51168012372,3630.21307690554,6041.35022249355,6530.74359557112,5522.7150293702,5809.00243652468,6281.71385673285,6965.1814302597,7194.45730653587,7327.89799233321,7120.12679293068,6692.85072103616,5160.2494531437,6296.01081635147,5243.34113064105,5932.52784125995,5563.4493897065,7057.89311403578,7788.62907563162,6733.45939802145,6830.68913459936,6723.39426220852,5056.61188878498,4924.36453284131,4742.16463394425,5695.00841194149,4407.34664420617,6108.89054450968,5414.30600899189,6557.55068621326,4716.76770552224,3996.98517882012,4317.21501136107,3721.08393339489,3960.11531549391,3922.77820020066,3766.1729882351,4231.03059333084,4024.95177923281,4227.82071262128,3800.34991336332,4048.78778212797,5899.24465302112,6773.46160828992,5970.40084026783,5997.60760831847,5906.26129802421,6150.17570571402,6511.4446125729,6645.21320251225,6741.58557556176,6481.67034477346,6564.21499712889,6778.41079798561,4926.68870156758,5065.37568100898,5633.70727210237,6151.82998647554,6035.11774787132,6366.25718503232,6264.1893641168,6519.54412701675
