,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11
,86.7,4650.06916827941,4674.47231497503,4693.5650054069,4732.01096010759,4782.44110725434,5019.45120640779,5301.54867500851,4831.15620482227,4788.61643280066,4701.51358388007,4764.94790090463,4315.73071933939,5176.19310806774,5064.603814605,4752.60509189925,4848.9181856914,4814.19496140112,4985.50411718625,4955.03310949639,4924.77772084577,4976.61885819957,5132.63667830543,5245.54211723679,4925.23203161292,4522.66013271712,4531.68159618912,4388.32114102039,4442.4554381432,4422.7040373977,4607.52305658052,4705.11673608042,4565.77045103417,4631.84439725265,4681.96242961317,4642.04055522535,4533.39227618928,4564.63252897348,4593.39480872017,4602.75833147966,4520.62804711601,4672.67726802999,4771.73892230924,4841.23612194335,4944.63019366266,4747.07915012544,4884.79976416041,4572.8462769844,4584.9952940105,4653.39265389929,4524.80120452313,4358.63508086083,4386.40106758138,4486.73928082504,4590.16799513513,4667.18585936807,4630.80889633642,4608.99850513854,4591.68136347444,4648.2581558855,4882.21242120591,4956.61412802366,4664.96463330971,4677.46400454526,4525.91794251624,4588.92654317575,4901.97703302742,4816.94548203702,4731.51164526855,4776.26024471943,4858.32978844214,4728.42366140486,4865.22224869785,4840.70029692957,4477.64187949108,4446.51496004852,4516.26865721888,4627.08510892647,4728.85909457293,4593.41445251171,4693.34345219141,4728.73885742289,4641.31432568776,4710.54240067657,4606.11925226087,4654.34517889694,4651.64760773653,4765.9349796931,4901.61125258142,4849.63738610009,5109.99710507744,4955.35474170163,4966.05440100785,4750.00151503757
,86.8,4646.40010392953,4671.38074455558,4690.3074191089,4729.12952962273,4779.64128731902,5015.96921996247,5297.84258597743,4828.02154759733,4786.47768249161,4698.5851228931,4761.66144583192,4313.9095852999,5173.68836676495,5061.7679831143,4750.23497102851,4845.93873688978,4810.6623986407,4982.67717698131,4952.30606335963,4922.1968743283,4973.03580336543,5128.43980436849,5242.45142918766,4921.93535575017,4520.64026688759,4529.50146178222,4386.83154185313,4440.58157819201,4420.52832433793,4604.55166681226,4701.79539713675,4562.82082661215,4629.01343442193,4678.84976797623,4640.07707362426,4530.87714259117,4562.90269870825,4591.26419201299,4600.67323155048,4518.69215681141,4670.67956497732,4768.6230831363,4838.15808121538,4940.77330409128,4744.67233301459,4881.76912630916,4570.97091166497,4583.57260478561,4651.67896779076,4522.72087874652,4357.19440154154,4385.24433885169,4485.38331001627,4588.18960273484,4664.45398061459,4627.89302040358,4606.52953539594,4589.14793937368,4646.52559367502,4879.09317758085,4955.12587728643,4663.69623391424,4675.72922675871,4524.34960327788,4587.44386756611,4899.87163624045,4815.18089203327,4728.93115835443,4773.67942487093,4856.56283930815,4726.85345838587,4864.02230381849,4838.9938814458,4476.02970093538,4444.8075771924,4514.97076044678,4625.2766568789,4726.92172509956,4591.66550718553,4691.11596889361,4726.36838479266,4639.65280040927,4709.27414062791,4604.9683487627,4652.92507636223,4650.07580605774,4764.13348879034,4899.86609699299,4848.06840111986,5108.29565950393,4953.73939053033,4964.07251822592,4748.83600254336
,86.9,4642.88803607579,4668.48606841363,4687.3165699333,4726.24392736585,4776.53477175981,5012.48044290046,5293.87622302575,4824.32767665955,4784.07527746448,4696.03369359,4758.73621819657,4311.9156813504,5170.54722144164,5058.90753050528,4747.67052077573,4843.18357477193,4806.9486585785,4979.84705440489,4949.44148500651,4918.91615212437,4969.35829126898,5123.79773935256,5238.85564837323,4919.05095278738,4518.17084630834,4527.4163316712,4385.33453596232,4439.18766890723,4418.41033027861,4601.82285173908,4698.5271901864,4560.05555120849,4626.18574537587,4675.59585630493,4637.94239137967,4528.62569634604,4561.00487588527,4589.13311295133,4598.4515560906,4516.58823060254,4668.41870864871,4765.03046475179,4834.57278217451,4937.21159411241,4741.84182213541,4879.04362661583,4568.82410517063,4582.05479855521,4650.20105689776,4521.06687385519,4355.68123136796,4383.64281577505,4484.00108083047,4586.36189398468,4661.81865435566,4624.934560043,4603.98233787842,4586.30898486795,4644.70588402151,4875.78609335726,4953.33519837885,4662.49399881107,4674.11213824046,4522.88520471382,4585.81785067643,4897.75786226994,4813.08183397998,4726.49714269825,4771.23938125067,4855.11156680796,4725.38512124634,4862.77096278973,4837.51010092789,4474.51252318094,4443.26084601626,4513.47859467785,4623.42889362476,4724.86368448653,4589.73011959638,4689.00351531469,4724.14341131621,4638.2690157435,4707.83108068614,4603.78599111169,4651.04348890668,4648.59645506918,4762.75631408917,4897.91611921871,4846.14502189929,5106.32014029518,4951.81795214627,4962.01458488034,4747.42582329343
,87,4639.62557044103,4665.27328909687,4684.59845797374,4723.21670058926,4773.72989545356,5009.26651022398,5289.68899748293,4820.83874259758,4781.56068494847,4693.93707611091,4755.94034398101,4309.87835543808,5167.39732272877,5056.06352997575,4745.37138111805,4840.66127651921,4803.5202109506,4977.43506273936,4946.46790359551,4915.97698753204,4966.01186198356,5119.34963265704,5235.408683359,4916.15892010608,4516.02346513655,4525.66431040559,4384.24355242526,4437.64156293517,4416.26679948178,4599.41922659538,4695.14475112532,4557.56769032487,4623.10510872932,4672.58263847007,4636.15756241621,4526.52612051077,4558.79220583946,4586.96647047217,4596.10297132483,4514.3689620495,4666.30712045759,4761.67906980344,4831.09946934477,4933.73768188024,4739.09599545334,4876.14248579747,4566.2395797996,4580.46890424314,4648.34526769337,4519.49697725247,4354.25376701578,4381.94059601444,4482.46087288188,4584.70026258863,4659.15777831142,4622.13010908151,4601.8768712189,4583.22018193765,4642.88059900471,4872.74595507893,4951.8124004376,4660.81775813248,4672.59185726598,4521.34745923338,4584.26492936485,4895.93255519099,4810.85164496843,4723.93618484111,4768.55644981662,4853.75966857236,4723.75255286288,4861.23991765598,4836.28268613356,4473.13041980566,4441.79879266305,4511.7560744899,4621.7488253698,4722.8252096756,4587.67786199735,4687.12063849314,4722.52082065875,4637.18413099533,4706.26685523324,4602.89680226725,4648.99556264122,4647.23115821698,4761.32202571915,4895.64486507428,4844.18346232674,5104.18937113137,4949.91668936301,4959.70422085051,4746.03048670716
,87.1,4636.33767960011,4662.07762091143,4681.99090598662,4720.19711266547,4770.87590587839,5006.07965801865,5285.29936902804,4817.3817012866,4778.99800988032,4691.55881705714,4753.15999363765,4307.64606524683,5164.22712969175,5052.98031573109,4742.88142371748,4838.00911264922,4800.27589570193,4975.0601102127,4943.37495190127,4912.75354580508,4962.88672287225,5114.97063319982,5231.95462857654,4913.11287755219,4513.83915600173,4523.48780061581,4382.86405939062,4436.17342037378,4414.41707769238,4596.7785143664,4691.85292125258,4555.00451621242,4620.0642241881,4669.26831161718,4634.58836815985,4524.81066836259,4556.32146214073,4584.72715686208,4593.79153521638,4512.3800345225,4663.97834889065,4758.09794858671,4827.71406783325,4930.06294273417,4735.9645171904,4873.09043448864,4563.92002323553,4579.16203368213,4646.50341159894,4517.53097713278,4352.85757510636,4380.17880148512,4480.70094532288,4583.18589627124,4656.65529380511,4619.53761327941,4599.76339213097,4580.40788858776,4641.07297079038,4869.75547421471,4950.19433668991,4658.7490607796,4670.90859800747,4519.87193783658,4582.37942421948,4894.48768529287,4808.55346912232,4721.69210866968,4765.8759765034,4852.15598314098,4722.20795908762,4859.77740545644,4835.30544557548,4471.56593723595,4440.63681306359,4509.77965692214,4619.81801951674,4720.71617575013,4585.21214439549,4685.01542997619,4720.86541974324,4635.89052900894,4704.49547011841,4601.65497143515,4647.0896910326,4645.82414135826,4759.98353808274,4893.29726702769,4842.25785309695,5102.03789602361,4947.94799744569,4957.79997130447,4745.08124729924
,87.2,4633.35377349428,4658.87396059281,4680.03275284921,4717.6054014899,4768.56220679422,5003.30232532293,5280.84715671879,4814.18185064122,4776.31185017978,4689.30654926202,4750.63891613321,4305.68465840723,5161.22381019257,5050.22413596202,4740.45277889896,4835.65663116381,4797.30456578048,4972.8772272048,4940.49244929239,4909.6571204982,4959.72521193888,5110.77742363099,5228.45956388707,4910.20332735502,4512.00232701341,4521.39417473097,4381.40837741305,4434.74717749012,4412.51573494521,4594.29159620585,4689.29085850088,4552.86447005337,4616.91930881638,4666.15183721645,4633.10360663171,4522.98955494049,4553.86738398831,4582.46041019038,4591.52989478937,4510.32008777777,4661.75603000146,4754.55506750609,4824.6095857904,4926.74046581807,4732.63813094142,4869.97220040596,4562.06039572654,4577.87133464917,4644.67256458133,4515.6483945126,4351.0107357577,4378.34330773664,4479.08327895107,4581.53074760557,4654.13224403422,4617.09520751434,4598.031058438,4577.75568011776,4639.58233810937,4866.91192843499,4948.79405061969,4657.06879388878,4668.96683315111,4518.92404723569,4580.78575644186,4892.6736237993,4806.21895419384,4719.4846477617,4763.25045780608,4850.37890942685,4720.78454506487,4858.53008064855,4834.40630173901,4470.30325092028,4439.60281911417,4508.22377581321,4618.02307200639,4718.68110964721,4583.14168478398,4683.01098037729,4719.13117731796,4634.47182214472,4702.81852784418,4600.16149561849,4645.21358229891,4644.48679402168,4758.62976614534,4891.29462267073,4840.00766280069,5099.8269139205,4945.87305413986,4956.10510539699,4744.18647806756
,87.3,4629.98103505946,4655.44058540837,4678.17045316902,4714.70621067048,4765.75411222956,5000.60771486746,5276.5790136767,4811.17078774385,4773.50630759711,4687.04408126781,4748.29087722588,4303.26045003701,5158.15989390409,5047.14794288441,4737.93518829582,4832.99362923539,4794.45741289248,4970.6809993315,4937.46534625793,4906.48117498236,4956.59912899528,5106.67374411598,5225.22937727987,4907.16440964085,4510.00037500861,4519.18376612556,4379.75024910737,4433.18101817669,4410.80168819206,4592.26808778564,4686.41033716194,4550.67635140248,4614.0036454597,4663.3501630078,4631.41380656527,4521.4275941526,4551.1951903519,4580.33674649744,4589.29539258424,4508.06355050356,4659.56501798893,4751.46508166384,4821.64190575591,4923.47550345398,4729.32777095589,4867.11525595636,4560.11021832719,4576.37248718814,4642.86726709076,4513.66477650099,4349.14637923591,4376.47295159149,4477.240743381,4579.93057732597,4651.72397813586,4614.82791225867,4596.33630258757,4575.20984146627,4638.3309716294,4864.25501806486,4947.23338618058,4655.42872343264,4667.17922404027,4518.03424319716,4579.14987831355,4890.71220808289,4803.62272023668,4717.56524753748,4761.04157915171,4847.98666243243,4719.18601160801,4857.27408628873,4833.20451667673,4468.91172911154,4438.8773105795,4506.95439534071,4616.19267620971,4716.37223873598,4580.70501339833,4681.22215712931,4717.53953576421,4632.98365216243,4700.8525536467,4598.5633401759,4643.58983676527,4643.11723283264,4757.56398218375,4889.30539794021,4837.78829129152,5097.71333724376,4943.87454197648,4954.2178310514,4743.25522754817
,87.4,4626.64437177187,4651.86264122635,4676.15506529607,4712.02206910694,4763.53392725653,4998.00312940531,5272.44133025152,4808.76809380936,4771.10960090399,4684.62331870615,4745.61812478307,4300.91483833193,5155.54517327796,5043.94808993346,4735.69415049689,4830.19488841007,4791.75129746085,4968.21098472393,4934.77671499162,4903.73553394092,4953.75370936983,5102.72837095346,5222.17328804805,4904.26752533187,4508.4136312059,4516.83185415586,4378.17540887596,4431.47024324229,4408.89943728945,4590.12201023646,4683.62832627155,4548.17291188294,4611.13702935349,4660.68689160137,4629.71172255492,4519.72672501121,4548.56579224682,4578.1471641076,4587.22715456186,4505.93332899047,4657.69575132497,4748.78914417746,4818.95973003641,4919.76237353149,4726.40787253593,4864.05639209542,4558.25954203894,4574.58730229483,4640.98613367845,4511.54183898893,4347.38315010449,4374.89173945526,4475.57385888197,4577.9527153309,4649.00263556268,4612.66123467822,4594.87811520087,4573.10430523434,4636.9380811461,4861.6334590206,4945.94130123304,4653.88393335174,4665.35560374545,4516.96777742761,4577.51584973052,4888.93845974063,4801.20476982337,4715.44301040825,4758.65387169197,4845.51589736239,4717.72853166417,4856.35803194469,4831.71840569192,4467.33732884008,4437.88799039755,4505.73204384823,4614.65503965158,4714.58555214758,4578.42880325902,4679.29133017964,4715.72604262335,4631.57243946887,4699.14514274511,4596.77429660679,4642.41792858525,4642.05095565339,4756.28523845816,4887.34589833428,4835.58493201416,5095.89509075344,4942.1708415916,4952.26669914333,4742.26170164879
,87.5,4623.19341304798,4648.89404852669,4673.71032248871,4709.60536976406,4761.10690691593,4995.15972036252,5268.40619474904,4806.2112143532,4768.57183505807,4681.37154725778,4743.15496932606,4298.51639963863,5153.14116180342,5040.31303815455,4733.04952098886,4827.17461993137,4789.24803257669,4964.98391426729,4932.08130449599,4900.54415176038,4950.71195274813,5098.65445986401,5218.97753468982,4901.36398833024,4506.24847246756,4514.5488725531,4376.11089235824,4429.79959387032,4406.85873369326,4587.26618514624,4680.87165855403,4545.59457669417,4608.57254806854,4657.70667103759,4627.50832397447,4517.74248822333,4546.42172943787,4575.82751792579,4585.21004887138,4503.69197969025,4655.80670454857,4745.92589281325,4815.94225613918,4916.00582032262,4723.45239218865,4860.98816158608,4556.56760570754,4572.62160692538,4639.10620222526,4509.47010425537,4345.24999479151,4373.33965316062,4474.04898237711,4575.69046040028,4646.35549056356,4610.51625793543,4592.87508864191,4570.96064782184,4635.45610719107,4858.98887635087,4944.20831935813,4652.59499126197,4663.32097562361,4516.12146433595,4575.72453783328,4886.83501641329,4798.98180604872,4713.37552630385,4756.28885568951,4843.00170671883,4716.32162295937,4855.62587890051,4830.06023854403,4465.82767090648,4436.93822205246,4504.58760583858,4612.88017379913,4712.65150762388,4576.45886553883,4677.4242741203,4713.45749150938,4630.11469267241,4697.51880099454,4595.01113055052,4641.17848901797,4641.03685882812,4755.09690251999,4885.88693422697,4833.63221871616,5094.08272745945,4940.22303430432,4950.27267418837,4741.29665560826
,87.6,4619.89741930986,4646.07197925414,4671.32647612469,4707.08001764994,4758.75510012275,4992.09150587199,5264.51018505446,4803.65377002338,4766.11863267347,4678.25099923522,4740.76478751252,4296.27077752405,5150.9346241233,5036.58927086876,4730.6217628016,4824.30239540841,4786.54681349955,4961.60883010875,4929.36064624123,4897.37797914155,4947.52534459695,5094.62462085643,5215.34593356759,4898.48564020315,4504.12378744523,4512.45342559084,4374.31836570695,4428.18152013281,4404.6070094711,4584.82946376666,4678.04676603647,4543.05673623465,4606.2327815628,4655.10404081629,4625.22512684621,4515.35344340545,4544.47883727089,4573.38712061342,4583.0033443417,4501.36557298201,4654.04958015205,4743.22858598468,4812.71276324849,4912.28872816595,4720.78472233217,4858.03282367694,4554.95231225855,4570.21122577975,4637.30241268037,4507.3422217037,4343.0806856648,4371.85273127915,4472.61811778362,4573.10540718726,4643.35602359055,4608.63383444384,4590.91038479261,4568.89996991803,4633.94792433851,4856.39679429411,4942.30260763937,4651.25981241537,4661.52312836901,4515.17070005964,4574.1322769207,4884.40760036502,4796.92320401735,4711.36745234889,4754.0088240612,4840.33684529422,4714.75930722235,4854.7330551824,4828.20097797976,4464.44507570869,4435.85194953724,4503.5124734994,4611.43247103804,4710.67753306047,4574.82341123219,4675.43486034036,4711.31079483695,4628.61078789929,4695.91618751684,4593.19444740558,4639.71960552252,4639.95814758283,4753.5841004239,4884.16801094469,4831.77558589617,5092.30818148549,4938.11770608538,4947.8601462941,4739.74299330648
,87.7,4616.50762623077,4643.43969058389,4668.7065259966,4704.01082152393,4756.01167485643,4988.70784776523,5260.68577539244,4801.1363871718,4763.42771599689,4675.15156532035,4738.26716956127,4293.52228214613,5148.56439965723,5032.55165663704,4728.40896461553,4821.14368038615,4783.46246211714,4957.85114126801,4926.55825024791,4894.15359769502,4944.2833180356,5090.28566100643,5211.74018812658,4895.9229393705,4501.99139293475,4510.35078766336,4372.49287354255,4426.6224256821,4402.73569892568,4582.33771116305,4674.85606645562,4540.42141985541,4603.54503379913,4652.30096115643,4623.04338687626,4513.28697138712,4542.39017471297,4570.8749920819,4580.92803862307,4499.05508629137,4652.37187453376,4740.56557690977,4809.3321620685,4908.16537428011,4718.32413021397,4855.08807021519,4552.90658040359,4567.51588753257,4635.54649891918,4505.13734186213,4341.00505845513,4370.08250153138,4471.08075236995,4570.54671239372,4640.36510691524,4606.71480912012,4588.52944526555,4566.57848165928,4632.4273013781,4853.7570505584,4940.20696034699,4649.58408891258,4660.03210951083,4513.46715169199,4572.37585186828,4881.9524670509,4794.9524556031,4709.44826600072,4751.74531456319,4837.56239750493,4713.17196474279,4853.65131554347,4826.03575621558,4462.93770222496,4434.64350191726,4501.94392063766,4609.84056568886,4708.67376234312,4573.0993596112,4673.20823610281,4709.23408693711,4627.27404371259,4694.44976201209,4591.55956560218,4638.11545433586,4638.75992535537,4752.10920474948,4882.43126970517,4830.2482605878,5090.61360098413,4935.92379515543,4945.20200039801,4737.6974840869
