,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1
,82.3,4027.05707016298,3953.36060958977,4282.16542593491,4723.26168676747,5104.41048482649,5302.67316119412,5671.61807734542,5922.42234399733,6271.30320802182,6400.88644671594,7132.87310746545,3767.55726472848,4031.69115713551,4228.03030841667,4664.45990623762,4807.06964172008,5378.4244977021,5505.91345035937,5823.11669970597,6244.69215667417,6012.17462865969,6661.49274307231,7052.39365769457,3760.75508752053,6177.30368549106,6574.82890251586,5664.14913289681,5767.10221633884,6053.14295111368,4327.99909182133,3996.3941705987,4209.66640240216,4237.2098834732,3911.09844880671,3901.32403643282,3831.16513947281,3951.78228722727,4088.35858151389,4131.97455829473,7215.49698096865,7542.70092875578,7109.14039824395,7060.52703439912,6670.32921345114,6746.29937141836,6966.28929224582,6830.28136671014,6865.8856660811,6734.16446128304,5858.63619003246,5251.0532118172,5484.76307952944,6494.86670435817,4642.93161195594,5421.18847997335,5448.16162045544,4931.94356416771,5084.49268456464,5180.3015502874,4141.84201876565,4169.39481712291,4013.23211146428,3789.16100424908,4291.14484214125,3778.33478379383,3671.87261645162,3778.04491264771,3953.61761218885,3812.62030079299,5519.30144705556,6410.15771248864,6344.96298990268,6240.38420659087,6566.05899290931,6353.21316338392,6573.36720635636,6503.08070123483,6508.00964950109,6151.62747718166,4479.58429308403,4423.57771156362,4367.41367261685,4423.87739311675,4887.04596219425,6635.29458331929
,82.4,3958.06004051248,3867.95206158046,4133.02311864543,4511.8705459377,4853.63011432956,5025.03718933266,5357.48890788592,5583.67591521736,5861.56235317324,5983.35071596296,6633.76493065098,3677.03140272915,3959.81828033081,4122.74329712968,4512.82849592941,4589.90594516716,5081.71145340637,5212.29567131549,5481.87840696618,5845.74893095585,5644.19433382899,6211.82354956744,6564.34779247409,3705.2627064437,5780.44951042161,6135.55797127659,5315.1167001452,5409.84122041075,5690.91227370661,4179.62883680137,3882.43206856077,4061.77071841354,4118.14043022569,3813.17091035746,3840.25074898804,3745.01925642367,3858.39251626412,3985.9637543867,4050.55814514445,6716.9089362232,7026.18297117606,6619.08737936538,6580.87335415977,6233.97385504973,6285.05046602661,6485.61899347497,6354.80222884825,6410.39414993059,6276.69004344136,5491.13008397636,4932.79917287484,5135.97568573866,6030.90273243101,4443.39411131465,5061.64203575131,5077.41838400173,4628.31253714409,4761.98837905711,4856.13708695324,3941.3988416029,3978.7802499111,3862.3574644854,3661.69776992626,4113.24980041228,3686.25773634666,3610.73789498763,3700.36028555616,3900.45120313938,3705.43581711448,5149.88135584201,5961.99595165271,5905.53765027572,5801.40283877962,6105.392539148,5889.60469572507,6082.96923204891,6013.93208385837,6015.32260861424,5695.40328361098,4250.3677588885,4202.00648286912,4156.21331765463,4218.64538558386,4612.29225403825,6221.01071613662
,82.5,3906.87005682654,3802.33852142201,4012.19712054796,4329.60789848957,4630.61505328247,4771.50260377747,5062.473999884,5264.43921377473,5477.71956129499,5589.05272434741,6157.97792854128,3605.01818982545,3906.23978520085,4041.99484019541,4386.41833415167,4401.34018776983,4815.72876335719,4946.24791540897,5167.64934581461,5471.58118233855,5298.38432763874,5789.60262052203,6101.68465868371,3663.47993792647,5410.76524686515,5724.19898717286,5000.29232113909,5088.2499609505,5359.23673045715,4068.19126250762,3797.03122361811,3946.67200404057,4028.61172004481,3739.84498839499,3795.11423015096,3679.67944621498,3789.12854223692,3908.5096741911,3990.51922014651,6247.88559329199,6537.74184984449,6161.30200154405,6129.12763453342,5828.11717294289,5850.02433437859,6034.5584850124,5906.36722712923,5971.68100303211,5842.28328650977,5156.79796986196,4651.96231752786,4823.81748982265,5603.45451015697,4276.81946359326,4740.27524432743,4741.30494531606,4362.1186432487,4473.43541829077,4559.79042123385,3779.60518397488,3826.62743607129,3746.41753112303,3564.34732179868,3972.09249662962,3617.82223740249,3566.34389735979,3643.27873807141,3861.44082919182,3623.35404966111,4814.17201950987,5541.05531670055,5489.19302087267,5387.9811705362,5669.38731997173,5456.33993392237,5623.96299717873,5557.00796467946,5556.18607921694,5275.38191061719,4055.45220438527,4014.13000689203,3978.67247237318,4044.73264817313,4368.52537083837,5821.55133614578
,82.6,3868.23029733895,3752.97771285288,3916.57529312645,4177.8251627607,4437.39711269589,4545.49137184477,4791.76654277415,4970.64157033988,5126.81349594029,5225.905001286,5716.17543254939,3549.15777994506,3865.61946547412,3981.51762571799,4284.22336440655,4242.9274084396,4584.0402989083,4710.99329786736,4885.57912729339,5129.22814786666,4981.37527551268,5402.78283669494,5674.05069316918,3631.5049247599,5077.81047491961,5350.82849989811,4725.03322233878,4806.82969150175,5063.50558021323,3985.79008364379,3733.80649776362,3858.09814680912,3961.33165454235,3685.07836102581,3761.81859016279,3630.54240858587,3738.2387714607,3850.61650459397,3946.17831195276,5817.53236657154,6087.98558732052,5744.16833795279,5714.43421073363,5460.07123035807,5449.9694074383,5621.64748699193,5494.44971676554,5560.36177162727,5440.11220384068,4860.77247529132,4410.64798571459,4551.66299598066,5220.59366016882,4141.58169419806,4461.84394207378,4445.60541706137,4135.33569320614,4222.64001886368,4295.63459759362,3652.27559664392,3707.40443850256,3658.63917659196,3491.05158087999,3862.30085338795,3567.31828060989,3534.36649127437,3602.07555142174,3833.01893584641,3561.98037553534,4518.44710286054,5156.53538709248,5105.46193003811,5006.24978125786,5264.52155773038,5059.59047816857,5204.20573840471,5141.16292054962,5140.38629166149,4900.08561954758,3895.1586054117,3860.13472692059,3833.97117068104,3901.73621765414,4158.19191667968,5443.60079233479
,82.7,3839.75059614798,3716.49997633256,3843.20263235321,4054.88032495324,4274.89634046205,4350.35883107867,4550.9816105567,4708.99638665297,4817.9313164732,4904.98792150371,5321.99511055044,3506.68464131085,3835.75331985913,3937.02078473541,4203.70878530711,4113.50439868514,4387.90932366072,4509.10641670163,4639.97466389237,4826.21444811484,4701.60809418314,5062.77105938193,5294.88370538882,3607.22257125528,4786.45838795463,5021.60558156882,4491.39865889073,4568.0303257684,4807.85225466048,3925.24432635744,3687.38917676234,3792.12315412466,3911.81071901173,3645.09805163518,3737.12774632136,3594.40514132022,3701.60375019997,3808.10848371952,3914.05850129284,5435.41175040031,5685.67643547631,5375.32338960136,5344.90803975584,5137.63454177721,5095.38290564267,5256.93587746623,5129.62751256598,5188.3138958601,5080.98532839645,4608.20860079007,4210.71197413159,4322.53310351374,4888.95411391797,4035.12542399949,4227.88569235181,4193.85276142737,3948.39619358697,4011.81699098391,4068.10275143683,3555.01032679222,3616.92555102665,3594.15158492714,3437.38355329808,3779.54136306056,3530.95135512785,3511.58752628047,3572.92833490638,3812.80645223732,3517.072387255,4265.36989973214,4815.72256634244,4761.67816934439,4668.18918304398,4903.83149382939,4711.04230202698,4835.56421952674,4776.9068446116,4776.73064328477,4576.19661226702,3767.20660855274,3736.8053525286,3719.17029043919,3786.95560024662,3981.63772627401,5101.18788985886
,82.8,3818.02650113729,3688.87194673638,3786.71829499354,3956.97017026561,4141.54661446052,4186.63357294469,4343.57203868006,4483.99647718656,4554.91954552139,4630.81512571813,4983.55420516342,3475.61016640539,3812.93143815306,3904.11504998155,4140.83019498469,4009.74547639052,4226.15664114781,4340.82821067509,4432.79190364813,4566.53067933099,4462.74913667143,4773.10939599505,4969.59483213193,3589.05115475115,4536.70536643592,4737.36313033243,4296.98544732515,4370.00753614853,4592.26943311226,3880.87598094201,3653.35796251894,3743.54953860605,3875.21423257138,3615.79036703552,3718.64832785354,3568.48036251802,3674.24016796221,3776.16628829709,3890.21323820795,5103.67768693724,5335.33804581793,5058.36232323868,5025.90661121271,4863.22923371745,4790.1949219508,4944.19865941499,4815.57093428143,4861.71724113802,4768.06407498287,4398.18049092686,4048.86467922088,4134.93366193148,4609.6962054883,3953.22894299409,4036.1981660429,3985.60696802477,3798.28661812613,3839.34401628968,3877.4026318296,3482.24595822346,3549.97122234493,3547.31140242259,3398.55167722149,3717.9651628263,3504.8758271829,3495.33806792346,3551.69497914215,3797.7070175267,3484.23342499678,4055.08250006081,4522.2982843456,4462.56214474829,4376.641170263,4590.95849436555,4413.40054263358,4520.75971452886,4466.08455948788,4467.18919108536,4303.67663511662,3666.75410663392,3639.91339527341,3629.9050533317,3696.79640092569,3837.215767395,4799.37593850748
,82.9,3801.52543800344,3668.19932839907,3745.10059659239,3881.15451817754,4035.46769496334,4052.89954966715,4170.03028068483,4295.84816799999,4337.3073897118,4404.09142271273,4701.23150495293,3452.80553366752,3795.98291792287,3879.5306800411,4093.27473094431,3929.20518360414,4096.57124167221,4204.15960884347,4262.42813477173,4350.6251561439,4264.95959764974,4533.27230921164,4699.49815763318,3575.05539258226,4331.81252019393,4502.98571320357,4141.79810630207,4211.5166505306,4416.22491010035,3848.17967173165,3628.28108262151,3707.53344960638,3848.23873364101,3594.03063307972,3705.04066551107,3549.50467004643,3654.37190961147,3752.82356261733,3872.30653307324,4826.24426547836,5040.70783048323,4794.21445860685,4758.33713186508,4636.79355533521,4535.19285018593,4684.12841442169,4554.07363304168,4584.46166508536,4506.02532774929,4230.1489883618,3922.16427491533,3986.22143308294,4382.36435288903,3891.63454608745,3884.5088178169,3818.39518484645,3681.25703670929,3702.27398091733,3722.49562761011,3428.43618509624,3501.32162469537,3513.52713442253,3370.55171248994,3673.17836766542,3486.32669641149,3483.70063547716,3536.82335840689,3786.37837078472,3460.2684474952,3885.60563026492,4277.21386317802,4209.97532378349,4134.03823915492,4329.05904491734,4167.45513517132,4261.21110865179,4210.80100102671,4213.95983209898,4082.569477875,3590.86088880103,3566.38721004881,3562.15805913977,3627.77530845042,3722.2650382923,4542.29553911221
,83,3788.34828316759,3653.10455933449,3714.29017623602,3824.1293693789,3953.33504432176,3946.71176909516,4029.43973921998,4143.55183566499,4162.79235458309,4221.83551460007,4473.3705509679,3436.44999900422,3782.57283834754,3861.42063780884,4057.67478487563,3868.10846481736,3995.60300741692,4096.21438756394,4127.05978164522,4176.78726814368,4106.02095265529,4341.2847204606,4482.26687958744,3564.32202604493,4168.46772207808,4314.39522382403,4020.8742059259,4087.64681913289,4276.2288767462,3823.82891300804,3609.40304275959,3681.03696120019,3828.43208008583,3577.84356679213,3695.08081888756,3535.66941371952,3639.35336288899,3735.21961531388,3858.40206904933,4600.34193141104,4799.5114996756,4579.79210647744,4540.51416563972,4455.38924525745,4328.96828664965,4474.27583845584,4343.38117920125,4357.29082319148,4292.66636034329,4099.09597955621,3825.37390645766,3870.84622658095,4201.96391074598,3846.04301759456,3767.71911517394,3688.19087759642,3592.17948201252,3596.8316829898,3600.56026400624,3389.51567425253,3466.07494503781,3489.09951468172,3350.69173953532,3641.19567743223,3472.76395244996,3475.35766522242,3526.02378947034,3778.07287540753,3442.63690735212,3753.36598894337,4080.03730209361,4004.08659390759,3937.26270766197,4114.9119454134,3968.95073782416,4052.67030503837,4006.69564251671,4012.47115462526,3908.18609842504,3534.46904319438,3511.39919502502,3512.10636400783,3576.40329632097,3633.32999185656,4328.72032368237
,83.1,3778.15903436424,3641.81212392928,3691.99608646245,3781.59020056975,3891.11798572884,3864.93651679984,3918.44738177865,4024.21127483805,4027.45133747964,4080.14900383401,4295.08915964201,3424.64869931481,3772.29528899625,3847.67970026674,4030.84093249426,3822.09287176825,3918.76282211189,4013.53551955308,4022.41105017294,4041.56510198294,3982.13164369983,4192.40393285478,4313.05986416215,3556.2485119937,4040.42476004479,4166.3000184579,3928.27818348268,3993.29835706408,4167.70380433098,3805.56551657724,3595.46454863438,3662.3854180894,3814.04606195559,3565.67962702612,3687.48008888439,3525.55550166995,3627.35691119416,3721.92059923552,3847.6968826143,4421.33514542766,4606.78283148241,4410.27472390247,4368.16557594701,4314.26619996161,4167.01563583626,4309.81509973521,4177.73514453851,4175.99084582094,4123.92368906811,3999.14274965408,3752.91866594686,3783.71741937089,4062.59188122564,3812.24130799312,3679.04587059841,3589.05952731569,3525.48278085704,3517.21722046333,3507.48274885264,3361.61793924554,3441.04706014611,3471.35066875431,3336.18933268122,3618.34767284001,3462.98089030772,3469.01946362833,3517.86828417932,3772.08705374125,3429.76515853098,3652.29967235813,3925.07898488084,3840.63436520392,3782.95887535668,3946.39012436755,3814.35969477245,3890.25839103932,3847.25074389148,3855.56983541484,3773.45835708582,3492.81183636363,3470.40815178764,3475.07001409352,3538.34109557591,3566.18486096284,4157.75304509717
,83.2,3769.73685488765,3633.26466779661,3675.40026431377,3749.89549227655,3844.87789208845,3802.91224235681,3833.13559613211,3932.5160801721,3923.19736064218,3970.61839761316,4156.67669739167,3416.09351580575,3764.09292936155,3836.54655159322,4010.50081244411,3787.67624446362,3861.17520733257,3951.18541901182,3943.10902130655,3938.07248263661,3886.50871505938,4077.29691479086,4181.53202899884,3549.92367364877,3942.62815658598,4052.66043974639,3858.44420610079,3922.53888824572,4085.17786058786,3791.70067314665,3584.74955726924,3648.20706143077,3803.05224664574,3556.29276763941,3681.42409992062,3517.91370372667,3617.45779363112,3711.37190252312,3838.55322890606,4282.09533248294,4456.28281615726,4279.14944211951,4234.79430126595,4205.71122620478,4041.09600080954,4182.45875588438,4049.11520852972,4033.20554710544,3992.22397411285,3923.87793822952,3698.95089196015,3718.54460052295,3956.42411602047,3787.12682473127,3612.5426354472,3514.4962067186,3476.25785075189,3457.70337293274,3437.15775803663,3341.41269786106,3422.88932813278,3458.04344295426,3325.54702212977,3601.57069831731,3455.39080444003,3463.8594511445,3511.59818834154,3766.63011008923,3420.07109132393,3576.41653184715,3806.41700597764,3714.00955450671,3663.16539309298,3814.37603781462,3694.55612806263,3764.34631685506,3723.68373839727,3734.89075909316,3670.16260819735,3462.0332125013,3440.71215256497,3448.09097299539,3510.59069492023,3516.3742167371,4022.06278776783
,83.3,3762.55859666571,3626.82606584273,3663.27290395308,3726.34908130745,3810.5858399246,3756.3896394254,3768.00223416503,3862.5812883072,3844.36418328611,3887.35084531653,4050.61143016018,3409.37846881746,3757.53091074838,3827.47015212572,3994.95513995855,3762.05718454705,3818.42732388723,3904.08146926272,3883.66987104076,3860.21986319976,3813.45633187335,3990.27575888157,4082.28888021851,3544.41062539587,3869.29699187354,3967.32436837019,3806.59605532869,3870.17226446442,4023.30821602159,3781.26432193044,3576.23695339604,3637.17223514729,3794.65206441632,3548.72291963151,3676.46746934876,3511.41652845208,3609.48557190794,3703.39892344421,3830.84174543628,4176.0670972286,4340.78152059953,4178.9955037226,4132.6446389699,4123.1412388558,3944.96524316851,4085.51739082341,3951.2940889055,3923.1738634896,3891.82728312411,3867.82513952323,3659.18766284327,3670.4086494564,3876.44944805506,3768.24215857065,3563.69669758529,3458.70060760511,3439.91842480944,3413.29313262881,3384.94274909221,3326.34470541668,3409.45034791372,3448.01281311274,3317.28167950611,3589.16491961106,3449.38952505865,3459.58687924552,3506.5431326349,3762.30723602671,3412.94694307265,3520.12071327603,3716.26884380148,3617.4916607461,3572.72383327516,3714.23177608622,3603.98246307027,3668.85091415649,3630.00386869358,3643.44686732242,3592.73760664993,3439.78981151353,3419.11448568235,3428.17668696032,3490.58635344407,3479.96474673307,3917.5882905707
,83.4,3756.43193271723,3621.82018129779,3653.65455207745,3708.48732800492,3785.13347425092,3721.66419975079,3718.82532773931,3809.80282797973,3785.00121002325,3823.71491890918,3970.1987973616,3403.92950977147,3751.59618332492,3820.16196543478,3982.17659273165,3742.56807770829,3786.69270750379,3869.35506086783,3839.84173147312,3801.75012680925,3758.00341242668,3925.05025219085,4006.83562321656,3539.23677244926,3813.77193702306,3902.25341141885,3767.42412543829,3830.88562898877,3976.75517361174,3773.15511336861,3569.46946341365,3628.60281413801,3787.43652051765,3542.49330294993,3671.80376086982,3506.31795121114,3602.53556281351,3696.3429361953,3824.08720753731,4095.21095054646,4252.28257353003,4103.37428170173,4055.49671621575,4061.07773953073,3872.17215477364,4012.13504656222,3877.07085529035,3838.68550010788,3815.18472874299,3825.50490086503,3629.41024868523,3635.03779682937,3816.34764003226,3753.56103291894,3527.61689484796,3417.55181334161,3412.94710057081,3380.21157756391,3345.87980420504,3315.42764636015,3399.0550719662,3440.37605210608,3310.86920326668,3579.54317762654,3444.43145943362,3455.54202063157,3502.59912061559,3758.60641367622,3407.39959761755,3478.52267834072,3648.74281553707,3545.10846887421,3504.64986840077,3638.11762289209,3535.90369644293,3596.53597430108,3559.23525840162,3574.26332396585,3534.76855573523,3423.02019571744,3403.28608236409,3413.80717860016,3475.93329475682,3453.48801136525,3837.13821625744
