,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
,82.6,4768.80800867474,4929.20302343488,5068.66132801129,5255.82383135597,5468.19750179632,5903.45092506318,5981.9329844762,6018.2064800205,5777.45134381029,5906.24169333847,6309.70193906201,4513.47007719959,5110.95154065375,5103.93006532243,5220.17569512927,5389.61083299824,5540.23461172576,5907.67428054495,6086.0503667765,6136.57627876021,6353.91695788824,6523.93567331089,7034.90930678101,4945.43595341294,5039.20623288739,5314.9094586344,5260.77218592073,5520.28475685879,5324.78077629008,5584.31144275229,5465.24946386908,5182.48039439168,5318.99279032573,5594.07182921573,6784.28326832462,5563.56419720129,5764.38071879945,5366.8270501505,5665.82370870652,5824.33888014673,5903.59152961191,5920.42704883683,5512.63211999262,5767.27269704847,5830.41312746888,5647.64501855946,5746.05729506166,5435.94328690976,5600.14356563606,5308.27319387203,6922.80463733208,7264.04081453288,6713.50776822504,6886.239035476,6848.91357679626,5857.38540459362,6000.42091507051,5670.89057234036,5306.1317875464,5938.66047124477,7853.07081489922,8049.76173243034,7374.07642503976,6981.15501425516,7261.8156897032
,82.7,4748.71568426582,4896.92610981088,5008.78849617576,5141.5344411228,5317.66467437967,5689.86138050604,5729.50982503977,5769.81650516659,5525.14276202254,5626.47493301515,5957.78681279613,4476.37179630319,5090.6859836982,5069.32123761935,5148.61119819022,5272.17909286049,5370.6927557335,5689.64955140964,5835.50318960266,5864.15885201998,6046.19469400066,6179.78489640972,6636.33918217945,4927.48768693168,4881.64066075053,5089.47752629301,5043.8063095599,5250.02278080245,5080.67952318629,5344.81984735726,5265.21717792625,5032.87188208556,5140.25312575115,5369.20817344816,6371.00025367999,5306.53073045911,5466.25169077566,5151.16054820739,5382.63560511099,5513.15360735593,5631.37304201377,5638.78610644563,5315.67232945798,5504.32528793744,5568.43238020695,5406.41502562499,5436.67095301563,5163.81985025826,5302.73720493429,5078.1424085577,6528.22110037858,6867.64631813807,6384.25696499751,6509.9834467659,6444.96657810947,5606.07120524153,5680.7652061097,5416.53727476444,5098.16666897296,5599.81542793136,7436.49646542707,7702.87638378525,7013.49177074881,6582.76934252293,6808.50469114016
,82.8,4734.24152764474,4873.83082784558,4965.39731840707,5056.06353686852,5202.70268516652,5524.02319250657,5531.18279811192,5574.21468585892,5325.56993946041,5401.99892289648,5670.3349546784,4450.03247074769,5075.8937134009,5044.54264549723,5096.18826712983,5184.62801105663,5240.39653963736,5520.3935744945,5639.09833116977,5649.32425726442,5802.73459624923,5903.57761911646,6310.54265358498,4914.14126620505,4760.75796642739,4913.56710256226,4874.89072586203,5038.22703578894,4890.34602897024,5158.78554866023,5111.78374039404,4920.00451939438,5004.45008385038,5194.10192071375,6027.1583197192,5102.25040373785,5228.37086576403,4983.70493292497,5161.09065462074,5268.61827502784,5418.56622742944,5419.0014304248,5165.39690491753,5300.70179623184,5363.2228697104,5214.96568280489,5188.35966511858,4947.32742475969,5067.23193764242,4900.30853233495,6210.63668616003,6549.20903646859,6123.50674309352,6208.18405436988,6116.23608503734,5406.99527704401,5423.28444738581,5216.35421399451,4938.05531091945,5330.81197987485,7102.23000496719,7425.47501910561,6724.12669535777,6261.20062317474,6439.38396187996
,82.9,4723.20273950937,4856.90533712556,4933.92434824475,4992.9645478928,5116.79493223388,5398.60697655945,5378.91440086594,5423.60781316771,5171.29839146781,5225.86767534966,5440.91122971623,4431.33518135265,5065.10397698831,5026.51741288702,5057.75100850811,5120.55132667145,5143.02834456521,5391.90051034378,5488.62663074742,5483.61900506499,5614.19807387806,5686.59486407619,6049.87632402201,4903.70856876904,4670.39981983191,4779.68183729861,4746.90463158143,4877.06593382485,4745.43885872328,5018.64278204013,4997.13344259477,4836.2860797238,4902.72602021447,5059.79333885298,5747.65838145545,4945.29143122805,5044.27226777591,4856.82005715542,4993.25260142711,5081.42152225991,5256.63670548151,5252.19195764886,5052.7747869323,5146.16087335208,5206.27541270864,5068.33435395307,4995.00196325026,4780.47286545648,4885.8486732236,4766.44908150415,5961.04501164616,6299.1600176568,5921.94254093442,5972.22059419206,5855.32984020464,5255.09465933712,5223.06625983244,5063.60704386085,4817.90741516284,5123.08456976375,6839.87305559182,7207.75241256336,6497.12446909926,6007.79748322003,6147.25635669349
,83,4714.67112413238,4844.16900849502,4910.54054156493,4946.36934205493,5052.42451123378,5303.96730674917,5262.42305412994,5307.84724809225,5052.92324247879,5089.1253011808,5259.52706732094,4417.81604274722,5057.02429167073,5012.92083000137,5028.64099805992,5073.04512726095,5070.22510392151,5294.34207122445,5373.67095375309,5356.16064487387,5469.53129337337,5518.45768863726,5844.1807309413,4895.26993522194,4603.23832007153,4678.10696246794,4650.03813241832,4754.30356980216,4635.649043979,4913.03162459819,4911.43768183418,4774.26832255811,4826.62317885437,4956.90325642835,5524.05111676403,4824.63070785436,4901.72982587696,4760.2968891219,4865.74410822954,4938.9097327236,5133.56386537385,5125.12735642163,4968.22214189257,5029.03320468214,5086.97706250069,4955.91647021212,4844.70265179279,4651.64885297568,4745.93217739612,4665.36384429667,5765.91502893055,6103.75866789656,5765.98524477482,5788.50176044489,5651.06980986166,5138.77941114346,5067.45069751657,4946.83126745881,4727.53180956694,4963.16423662262,6634.27530141979,7037.82476348963,6319.94322688523,5809.88767105358,5917.5581930003
,83.1,4707.97147221533,4834.66178068215,4893.07677785719,4912.09322421207,5004.5757477966,5233.84470658585,5175.25639734447,5220.5741552388,4963.72365555019,4984.50638050043,5119.14530327363,4407.90375953858,5050.55073350217,5002.81595133039,5007.09813959939,5038.3054936678,5016.62496394102,5221.68833394864,5287.38710887119,5260.49047956925,5360.01323840084,5390.36680265449,5685.38709036419,4888.43319388626,4553.86335633669,4603.18537922247,4578.21660013703,4663.65710819684,4554.17128210504,4834.42410930165,4848.38491224252,4728.49908769878,4770.51709452602,4879.77034829624,5348.81711720423,4734.56791824834,4794.29475951423,4689.03039294782,4771.27337961524,4832.3392972127,5041.60893263089,5030.29836111346,4905.41906807409,4941.6852069236,4997.31711348783,4872.00502496472,4731.18098120873,4554.97449903689,4641.07884207034,4590.46911667951,5616.34284835618,5953.65136941246,5647.50976768035,5648.88777315753,5495.27012788537,5052.45698332992,4950.11603552632,4860.14549915967,4660.87125775789,4842.50013693703,6475.78470942569,6906.84958549595,6183.61345463901,5658.67961281909,5742.46098762173
,83.2,4702.39998279117,4827.0107101653,4879.99506276828,4887.22727830766,4969.59448614982,5182.86891712232,5110.74324841613,5156.02064497892,4897.99007682171,4905.85627408966,5012.64271153624,4400.292496093,5045.68851530005,4994.79722879713,4990.96259590437,5012.86581441828,4977.26537370456,5168.10219632039,5223.28872044185,5189.33740927398,5278.17374277145,5293.80778651052,5564.51974229904,4882.94682032095,4517.97563852678,4547.80612726085,4525.52563665917,4596.7744990626,4494.68035591483,4776.13106843604,4802.35331210691,4694.97542251605,4729.52123370591,4822.85261153824,5214.30846339866,4667.09556546084,4713.69728165127,4636.2363367988,4701.68157203079,4754.01463860853,4974.04178276872,4960.15763517234,4859.5457418956,4876.81471834247,4931.22140151255,4809.37986689874,4645.82736186396,4482.57874683977,4563.07308360527,4535.0852127476,5503.80398048733,5839.9922242075,5558.84744941903,5544.02269750166,5377.59571984284,4988.04950557466,4862.04829084551,4795.93196992554,4611.90730763156,4752.94230638129,6354.61010759934,6807.18457233721,6080.27680328045,5544.72494989521,5610.84711797011
,83.3,4697.56094022505,4820.62043940572,4869.75358061221,4868.14716412203,4943.53529628744,5144.43201771913,5062.14052521839,5107.76473315761,4848.75683070131,4847.05602209458,4932.38534062368,4394.07654883908,5041.79915146472,4988.03305027343,4978.18202766616,4993.50973170809,4947.92924786907,5127.91319822577,5174.77199955828,5136.06659641123,5216.54549978397,5221.42444553603,5473.15046364022,4878.44861343179,4491.84407727047,4506.87611961988,4486.56538435878,4547.28934101507,4450.24432491373,4732.99680834106,4768.56175226744,4669.65579343101,4699.06256269248,4780.34781274702,5112.05598613623,4617.36147349837,4653.75271782738,4597.43198908534,4650.44002741003,4696.07393508626,4923.99557527833,4908.19122478295,4825.81949045068,4828.71620717294,4882.30726037589,4762.97186632456,4582.20443611639,4428.80797119943,4504.67454463036,4494.18945076819,5418.62490456418,5753.96813467633,5492.48414053963,5465.48846479316,5289.59224762453,4940.37713447392,4796.37154234129,4748.63319327341,4575.64829864719,4686.78287970878,6261.47186386414,6730.52511751093,6001.77871671682,5459.52144011094,5513.22103388313
,83.4,4693.36379820161,4815.58339861612,4861.79229519979,4853.69671840096,4923.81862277764,5115.83363759347,5026.12225299921,5071.79763347915,4812.1421941224,4803.76794943265,4873.38580079127,4389.20171191605,5038.45405760603,4982.35784127387,4968.32454582791,4978.94302379249,4925.75032261806,5097.90302593532,5138.39010353737,5096.55891301066,5170.59491313419,5167.84809324114,5405.5261360305,4875.06928173039,4472.91105268186,4476.93325580242,4458.15896854625,4510.81937938946,4418.12425942587,4700.96154501338,4743.3371652996,4650.83510947696,4677.05412143047,4749.55296485084,5036.13994624484,4580.47030927098,4609.5392922549,4569.26443671212,4612.65070457685,4653.90386717244,4886.83903163589,4869.9253758389,4801.32871371875,4793.34916319689,4846.20351789462,4728.77059645764,4536.10269196853,4389.2283068904,4461.97728138828,4464.24934978535,5355.35864657032,5689.71140611854,5443.18936502761,5407.00878145503,5225.27526918726,4904.90951342244,4747.81418868557,4714.33743236636,4549.33222150091,4638.75606720171,6190.5769225332,6672.41916842036,5942.7716810405,5396.87211960848,5441.42877748845
,83.5,4689.6815978598,4811.3364875822,4855.57864429066,4842.24497086884,4908.81924956655,5094.36187071836,4999.1945358122,5045.43058158904,4785.08863881895,4771.46805532669,4830.29910310915,4385.20467112487,5035.47670081368,4977.49062449394,4960.70782036721,4967.81312227086,4908.84652651589,5075.68502990517,5111.15179017008,5067.89290280769,5136.09113292069,5128.06786123788,5355.48603149856,4872.16962116691,4459.12495196366,4455.295120858,4437.01730380989,4484.65941289618,4394.82366138634,4677.23577891054,4724.86509461255,4636.29002905121,4660.86498052572,4727.08437755223,4979.78202397517,4553.34456780348,4577.60709487289,4548.85687160658,4585.30955126689,4622.90421074191,4859.30342052055,4842.15970266052,4783.45293053997,4767.34205768208,4819.37357766415,4703.72595648074,4502.99912189273,4360.57901859109,4431.06706570039,4442.38857549964,5308.36721089645,5641.75417449123,5406.79518933608,5363.78803949159,5177.82450118489,4878.88323437987,4712.27293185992,4689.58445216418,4530.05508784857,4604.02800997137,6136.23417357779,6627.72340416806,5897.81296787849,5350.46655955053,5389.03640973532
,83.6,4686.41576254932,4807.09154357588,4850.45887336394,4833.36938943483,4897.57465677624,5078.02363832969,4978.83060243645,5025.8027129824,4764.82995418142,4747.85746256175,4799.4265840429,4382.11820789412,5033.25912618497,4972.67058213487,4954.09364975561,4959.22268566058,4895.79308700644,5058.75498878247,5090.65847235894,5046.30118443601,5110.75212417522,5098.94872997631,5318.68443692182,4869.82180517509,4449.15973853753,4438.9785519126,4421.37628980743,4465.10413654775,4377.85985827672,4659.74812786875,4711.02904777127,4625.26074264114,4648.62285375838,4710.45004154526,4938.82762308197,4533.40079111405,4554.28649707796,4533.69305363913,4565.09675527518,4600.22414138857,4838.38410889917,4821.40323769358,4770.2373635744,4747.87345760804,4799.99650462554,4685.31013329158,4478.86801058803,4339.57540416151,4408.55941836707,4426.07784820918,5273.34262214487,5605.90043540943,5379.69771422036,5331.20541375809,5142.91048310573,4859.31098468464,4686.31913824217,4671.36891916145,4515.97233160256,4578.71471154989,6093.90213205549,6593.03510932802,5863.0916672718,5316.29688793157,5350.6883290453
,83.7,4683.35630138487,4803.42952436639,4845.8758555903,4825.86310403412,4888.72816407179,5065.29632496504,4963.36067042462,5011.0269612492,4749.6764031925,4730.53806082481,4776.81802559659,4379.92715747769,5030.69851571821,4968.35996919303,4948.28310309239,4952.13587444313,4885.54907276204,5045.84604896344,5074.9048325504,5029.89917861218,5092.02255091109,5077.68278381877,5291.47093479436,4867.71967666028,4441.22451872655,4426.9804178786,4409.46225061913,4450.91507384604,4365.12778883052,4646.85310354142,4700.53865983101,4616.32920096446,4639.10034981286,4697.89147093714,4908.82322433349,4519.02181503653,4537.53649714459,4522.36388973932,4550.27590309057,4583.47074203706,4822.30053158835,4806.18632558312,4760.35477993897,4733.62452081869,4785.40898038691,4671.91277666089,4461.25343155885,4324.73953716794,4392.29202742458,4414.36442433317,5246.93282938457,5578.76561835858,5359.42193483796,5306.94454824614,5117.27727612182,4844.94682300388,4667.07357640217,4658.06107006456,4505.34139115491,4560.41267587401,6061.11257156152,6565.39177330023,5836.06340552138,5290.98101930614,5322.64423831123
,83.8,4680.67149147444,4800.37006184845,4841.94743214743,4819.61387174845,4881.35615102545,5055.94005485159,4951.82284949154,4999.56349629632,4738.57455353488,4717.68168957441,4760.32594407522,4378.47418021992,5028.2825168777,4964.43292629908,4943.12610634355,4946.67747847281,4877.49969578898,5035.766194006,5063.0002519724,5017.32203553922,5078.59161028177,5062.11055504734,5271.56152456572,4865.55782748519,4435.09832652121,4418.08021073913,4400.58518629505,4440.65539891634,4356.16803638895,4637.25988322685,4692.45241186229,4609.44099802985,4631.84855981888,4688.26704990031,4887.17225198786,4508.25870941366,4525.40129316136,4513.77763004881,4539.36493939884,4571.02077882147,4809.83381860724,4794.78957759963,4752.73294540187,4722.89203609954,4774.52449049984,4662.0861050856,4448.62136016053,4313.93338216416,4380.76178710795,4405.52888206599,5227.22206485967,5557.765646776,5343.45430280929,5288.24081806174,5098.23692845063,4834.45635528631,4653.39403678777,4648.38843635015,4497.69958510436,4547.10418515623,6035.3703255403,6543.3565887827,5814.78515490984,5272.11461351496,5301.7734625897
,83.9,4678.15841180162,4797.15552277074,4838.25530201456,4814.14186573137,4875.30815746107,5048.24603766847,4942.4830626223,4990.04226767973,4730.22427797919,4707.90256578294,4747.86854290037,4377.16190280172,5025.98358433244,4960.66756245163,4938.1150563539,4942.0351407213,4870.96230502019,5027.73626736115,5053.67869171555,5007.22336367965,5068.54881156904,5050.34672047237,5256.25085697041,4863.0014978023,4430.3744700278,4411.46886151749,4393.7658568802,4433.0785140118,4349.06540393325,4629.95715976836,4686.27523042488,4603.56845780572,4625.67974907192,4680.45879162833,4871.17688959436,4500.46725774802,4516.09705206922,4507.17143876072,4531.20395418367,4561.29825664671,4800.00634882678,4785.92705017614,4746.2245492039,4714.60128665054,4766.48240918769,4654.50269668552,4438.79340944383,4305.74757013903,4371.89276158862,4398.88971623594,5211.4541866614,5540.91915481548,5330.53288156088,5273.70207645458,5082.98610709124,4826.73109692321,4643.38158621546,4640.88651838484,4491.73954639647,4537.30729067506,6014.47957533592,6524.60401909821,5797.04792439356,5257.61954237101,5286.27715193982
,84,4675.67398071807,4793.75426027446,4834.78769483677,4809.61195131623,4870.31041192211,5042.05608465958,4935.50181857702,4981.96303009046,4723.70579484275,4700.30087825783,4738.2313593397,4376.32574019449,5023.82733841762,4956.98762083867,4933.05867027535,4937.75863189711,4865.75560788778,5021.40627499608,5046.39790448004,4998.54941819289,5061.18701028544,5041.18467467164,5244.22209251903,4860.78217205133,4426.28906582434,4405.85154395363,4388.99778678002,4426.5409173858,4343.41166771025,4624.23411910662,4681.12107971231,4598.65430313648,4620.81165521189,4674.06584089018,4859.42614602797,4494.7281921678,4508.84785970011,4502.25628418903,4525.04857213396,4554.14808497333,4792.03642544511,4778.57545279057,4740.72330224317,4707.89437320768,4760.40655517368,4648.75526523052,4431.11613279123,4299.39202906829,4365.33244496048,4393.65166910142,5198.57274777515,5527.15971988267,5319.78145989953,5261.85015467953,5070.80554726779,4820.80980710873,4635.95250728603,4635.09291660673,4487.36281797388,4529.49970055195,5996.73052817238,6507.99841431597,5781.81376125293,5245.84496252113,5274.47242013447
,84.1,4673.13383419575,4791.05149028927,4831.43139148222,4805.59464485977,4865.64506065147,5036.60930580981,4930.19017030863,4974.95999302673,4718.41897050749,4693.94765918679,4730.67507177253,4375.56200250804,5021.36437210026,4953.54555883411,4928.27432441276,4933.73043308254,4861.26104491153,5016.11411169466,5040.186389619,4991.46996487489,5055.15026545406,5033.5199810375,5234.21222983426,4858.42098863083,4422.80921851788,4401.87968182964,4385.33115543775,4421.41099827925,4338.94024111176,4619.41390023527,4676.72646344294,4594.14091696009,4616.69199534894,4668.49426549139,4850.38080135136,4490.1030799173,4503.19005552173,4498.22407942959,4520.24667156557,4548.73532631912,4785.7130578658,4773.00113800416,4735.98629851867,4702.69325627378,4755.40951982971,4644.05666879483,4425.41367331736,4294.54437471225,4359.86883983312,4389.74449300666,5188.01437393982,5515.43337878613,5310.44804088492,5252.42257933929,5061.05778900559,4816.34804186805,4629.9557100503,4630.71689230703,4483.67785427031,4523.69734210348,5981.73296299795,6493.13214368472,5768.95768399427,5236.21732252829,5265.38295357866
